username,id,access_hash
,6709140222,-286844331456050065
,8413009838,3324976171372441421
,1464902093,-5964775738266671702
OhunjonimYorqinjonim,8138524448,-6657453424616161011
Xafizasherboyeva75,5483677565,1178012621142975829
,8000537376,7626936410274097688
,8036811210,-2973069283991423444
,8162586696,7943044434264025758
,7093017612,7411663660559671733
,6457750978,3831953923994834830
,1422082868,4445698187934571237
,7494799836,6204354767624414034
Mastona19_81,1507859875,-4977796959341466025
,6481195597,-3698470167368268663
,7542580713,8548808388519148961
,5581361334,-5140717883158005824
,7591363951,5278697638843629425
Farishtam2699,6347814075,2877526770962679017
Nodira_Kadirova29,1134583664,5205451236965266470
,39793871,-4239150978894067906
,7990447485,-6152479942912271451
,5499315377,-250630332028673279
DilnozaxonSolihaxonMuhammadQodir,1428687968,5701346387197425936
,2099833198,-1549193421295192166
,6829603095,-3148336812267224274
,1478842766,1547484741994393547
keldiyorva_o,7449571549,8839590508023806814
MDShMSO,1884635449,-3210243173027282431
N_J_D_Sh,5900435535,7960303508713974051
,6069785217,6077245744345429314
,7500436159,-4400442376572370608
,1954405653,3905191660118773782
Namuna95,7115974109,7230698243839603001
,8122983845,2035693698158531497
Gulshodaxon11,1550170627,175114573070102663
,1188489626,3014351185880156321
,8219698207,-6199784369321882288
,620318091,-5379610990262688711
,7346543365,-4519333573343342762
Sayyora_8519,1000188110,8284920928383895710
,371468579,-4056928677137023186
,658767408,-5763481642636346345
nargiz1212,5688449594,493774077407277621
,6045247630,4271834004378642587
,6898952872,-4372789443779525757
,7823280524,732614038546607428
,8270200198,-4999542164885246325
,8309154406,5163529536279468949
,8406357655,2475699679089628701
,2116441798,-8005514338275375192
Raimovna_67,767270503,-6622455658326295508
,1198362129,-5520489471641943245
,7500243203,4565837607064339365
,7835057685,-6507759900658070520
eshmurodova_gulmira,7395862161,2945355191462805753
,7949162519,5838325587126575724
,6012670538,5231162224924325012
javohirergashev06,1684533580,-7698905579629847000
,7052850552,-5626458580201718591
,5806928952,3112437528685012940
,1160375113,-1160890851166976085
aziza_qodirova96,1403983056,3757027955844994014
Abdurasulovn,6966334397,-6170718768106766376
,6752618120,-2515811620359665982
,1179169289,-2797895615493327851
,8119420222,2311138400820940442
toxtaevasitora,824827724,3569076213679560289
DUNYOQIZM,5033352131,-1070255374935999844
,1997838884,3729566616570832953
,6066426302,-3453661948272783461
SevinchYusufjonova20_11,5396339703,796447077806548775
,5351823555,-7988254097991330607
,654936594,6396168394988996592
,718201285,-8512540113648578230
,1993016358,4905513298211162210
Omina_MuhammadYunus,5782956705,7816058955176574560
Dildora_Xojamurodova,6856492803,6460821957579730579
,8443639080,8960821911084276621
,8414487856,-7831494195838727978
Shahzoda_Teacher,7046373022,-1578593474620734656
Inom_00,5650544512,-7151962481969729699
,6412591127,-7911426487312819399
,7786533633,-6562899757879134032
,2100221495,8678196100611666620
N_af1sa,8287226565,-2792158153077262922
,7389132881,-860594107773721623
Jamik_3717,5653642410,2594460278528497862
,8269037115,483353609202488641
n_ilhomjonovnaa,7920227447,8222623619572431882
MANGUBERGAN,6261950256,-2169716273896288332
KamolaQodiqulova,6389705568,-2097705636046091284
,1164451393,766550851072281715
,1244399165,-2934399452020671261
Muqaddas_003,6103691271,-3307679688984733220
Zaxro_0,914523568,-420891431007198626
,1040045432,-2872578411386321476
Mukhtarovna_05,6627365999,-6628145435994737614
,8206337903,3095160963742849005
Parizooda210,6449036554,6929597652187643394
,5603222992,2549234681885253975
,8351873280,356479894775726447
,6239098774,7466077552305065490
,6621539760,-5759393479318029126
,6034295714,6563333064920767417
Qilicheva0,7689605377,5523190039498879937
,808900277,1932965772088317515
,6002718628,-6721855018290580211
,7820173140,5608197056147051430
,5071079972,513042398530811434
,1847408489,-2041620298772474496
,8111282283,-4459461146224808932
,5138024933,-7047883757862424177
,537127623,-1499704611968040068
,5117562978,3306086937584856118
,7417363320,-3082671623813569268
,8045669518,5746254148832195764
,6757474718,-8281184327947602858
,5289925226,-886580117209801850
,8173525279,8490121853754050933
,7199366793,-8331835197376550253
Lapasovich1,1369761340,-2049404525107596383
,8496032579,-8271650076003962343
xasanova2607,6741260211,5402330638506056742
,8188179527,6740206771971711637
Moxim0815,6873664332,3700748814159699620
,8070233885,2282429220544706113
,5021957225,5577105978493762704
,1910610341,-5896312135074916890
Nigora19871601,7095236305,3271640815275494084
,8501537186,3093413545192300166
,6212667103,4608627694990663703
ibragimova83,6492918886,5226279520515195886
,1028848821,8546445176561185885
,8429468264,5829421579893932127
,1121468787,-2376134746132142086
,1354704346,9085986920189628809
,1718964035,-563149760087286641
hamidaegamberdi,7963511922,-8867876755489443241
,5376764172,-2117354459703016100
,8331388056,4204754688828470862
,5084721369,5133563308282989463
,6389003494,3687469166731080525
,6884689643,3605910666827883067
,1767665761,8505349322044758183
,6220008330,-99674101663487198
,8331895271,7706314433874283767
,8510985534,-7145166198522305718
,5471043248,3721926795938229056
Shukrona_Sumayya,6060717479,-7060667086985606281
,6545736563,591733388516917524
,7750935269,8713313521642101750
httpstme8TzaW6BZHBw0MTk6,2098944807,-239032037025874395
,7036823085,-1207533512366000043
Lobar9098,7330587056,-1576758878978463263
,7687640291,768414249643750817
,7097484876,3996757074420350842
Urmonova_Dilnoza,1812082617,-635836492300252279
,594310376,-4324632535855599038
,5828337510,4242784333315452534
,1208706030,3602450214116905532
,7497704523,-8925609603365190626
qalbki,641452582,-8449436976485389350
,7044439723,-8852020314478744554
,7210613008,5917011519701333630
ezoza_khamidovna,7912233970,-224748182647336581
,8329739736,7839902614259664902
,8503928591,1512207119575347320
,8539070704,551919539021205205
,806110615,-911412861647498654
,1385289408,8010144241594050614
,2011320808,-5161441201369598277
zubaydaturdiqulova,8032339974,5117224955274707265
ToirBoburTemurjon,8199154570,-75361510297908506
,8252370930,-8752203669235217095
,8301337650,7771894524594973133
,6571355998,5129336108105081569
,2088661976,-2963358073761196197
,8543318437,-4488218984071333145
,6608475771,-2956932309826240424
Safiyaaa2024,6589930132,-9078720053524342680
,8517811222,8697188070982242308
,8078651695,9177927062184629161
mansur200120,6414103532,8469558761913534530
Odila_Odilovna,1925704022,-5410970278489137484
,6258202582,8015830651863587422
Ibrokhimovna_06,6798871286,3699014469327135554
,1135527919,3712242378236450055
sharofiddinovnash,1303417695,-3154362668374479582
nurbek_sharopov,5405962707,1237633447175235592
,7821857126,1811073255804424163
,7015262851,-8114647430532929952
,8286649755,-3425180600444268150
,634597220,-7781251724532557923
,6976978410,-3788591504988882647
zara_076,8197006860,417678842082997068
,8571588579,6877944219406138809
,6158659641,6795622096146024045
Sayyora29121979,1756791867,1487867591817527391
Javokhir_0407,5971258696,4504743943725770424
,1863159895,3353796633362607239
Humoyunshox_2020,5914974036,2136426703930547492
begzodovna18,6546091991,8670024282916152757
,8093816377,-7608917050915141260
usmanvnaa,7389498510,5551361898944283270
,6242732462,6213483763528199912
,965723943,690947789192129531
,6452320191,-2352543618929500052
,455603803,-4501809409370792183
,5511616661,754007089184772903
SindarovShavkat,5385434025,8955691878675120449
,7790586115,1139255455463472050
,8427213187,7004603782388580684
,8563057852,3602288940621651101
,8508024201,-8467453566357746589
,6235447341,-3995855107541290531
,6458382863,-8800954500405313638
egamberdiyeva_90,757620121,-2385434999600471514
,8394541971,-5039270726422137673
,8110205655,6522494444243434033
princ_essa1712,6232007581,7044826737297285783
,7241223596,7431469004459179438
Mahliyo_047,5309954562,-6291989793397470943
,6767261458,2107627579583177304
larisa_karimovaaa,1921697117,-6646868715091209486
,6742758981,3616972585307474883
Ozoda0409,7185338689,-1889273720923491371
,8208567860,8145747375678157312
,7456276405,-7539105169066510646
,1476102502,-1923155062655518850
,6784382356,-638238579171558503
Ibodullayevagozal,329848399,-6436879257855569483
,6688379699,-2149819465811693938
,7922968304,-5664958156371458012
,6414596988,5155138539902058431
,6575433733,-6542936019364447497
,8327294854,-2451887902010687355
,1052711780,5644319424552805314
Maxmudova_998,5169365154,3412466853867819651
BGBRSh,8337821935,-100583407303056866
,800220789,-6345477331366993913
,8113697730,7172980604121300865
,7513546519,6804612122436880532
,7732507507,-274134269371616936
,8479343491,1801607172675223957
,6701123465,6562267634894131621
,6994814115,-6693240797561140266
,7524102208,5036675360300496551
rush_ona,5211284019,-3064684579796589014
,6698371959,-3349962060856960161
,7445399230,-7403581297089573448
,7485997024,4706380753909708684
FL_Farangiz95,680623265,-1120077154527111285
,5167199091,2920953943645281430
,8080910643,1751290574456437316
,1948031364,-1892657202066044122
al1yarovna,5494918847,3279804069842223426
JOJK0987,5626933441,-2277262038171911372
,5740586782,1062456641298031410
Discipline00_00_1,6526661772,-3391402761237924046
,6864960817,-3653996077929241193
Muhammadali4422,7454986620,-7672336815674561882
,7442984455,6277282405911451169
,1058655825,-3799573878534114590
,8453187061,1785627348410954671
,1185809753,3863052772653251617
,5255040030,-7923412400475293478
HaLa_MaDrid_05_02,6830211089,5601456218488594016
,7857491460,5719049390846353205
Abituriyent_o9o5,8057756711,-6432499594301929524
,7070200865,-6736101788921285107
,5356722658,-3704662211520526783
,8457581423,2175290692124830346
,6106574916,2525389140999711157
,5507379001,-1606121595835484848
,5518526697,-1304759218826163150
,7976188122,-8495583438287975529
JD9702,5597886274,-8243297891269812338
Bank2024a,5397102115,-3240388143849893894
,8358305510,-4612893004979066378
Nilufar1983n,664233759,-2858676996287728037
,6196007662,-679293557076704657
Nodira_8087,6831208306,-7388968684330136934
mrrokkk,7118080164,-7587322527506790359
,7863686963,6889157449892197731
,8508513153,-6017719190277183706
Mun1ra95,6189853278,-8456509202798004816
,5148722973,4128095226830358731
a10293847562,803091812,8082506328654020977
,1975776637,-7946824672697739486
,5908582942,-1221984503250058865
,8411817607,-7225847816008164047
,7832369263,-4284926973994150377
,6525929040,-3808782301055408746
,5749709894,-8048953517236648544
,7972456475,-3114161918907716616
,5367579723,-3168800322215349513
,7637724009,7427704252810224182
Guli7828,1764128913,-2538331298449554390
,7083307147,-3788989319963031995
,7671858094,1551394586886215944
Rayhona_ooo7,5218097427,4161011614413495713
,8329750926,7455739502287133797
,6581166301,-1943141495638006255
MUHAMMADISLOM1719,6891725143,-6603480492626733174
Yulchibayeva_G,5863136225,6718708917437912347
Shukr0nam24_03_97,8551776337,4745843531215455756
,7569711560,9177568908111156931
,448236191,6448049984425119690
,6654460267,2876170607655868049
,8010289787,-4109713108434068273
,8295943855,2915630830437053454
,8581544265,-5084395963045316558
NIGORA_RAHIMOVAA,1525484523,6055795230487353680
,8578770702,508560136209054378
,6923941498,-5011099907499608324
,7319763456,1778382189435627946
,7482462162,4898598987445455163
,7075184560,-463378425553388536
,7519519926,2492764218382839352
,8506152122,8174616979960596691
,8089348361,3292753951000372310
,909027413,-101945339645610262
,1986207517,1324520556369986786
,5713360109,1138926118977689209
,655690636,-3527755867852698484
,6241592330,-7818475668550193370
,8289925086,1581937768960852481
X6699N,7837556497,-471392032746972708
MuniraAzimjonovna,5419340912,4379575849617158022
Xasan_0799,675964785,-6031655132576357853
Soliha2155,5020806844,3891570307805003971
rahmatullayev6,5823485015,-4908988946463450676
Anonimka1992,6282906274,-4987851020215008695
,5934279190,-3306400221700477392
,7939230524,6074845419862522880
,7088817242,-2560084670674180627
,2131605533,-3076849608904271441
Otajonovadilrabo,7540733462,-8312365483875519622
,874065601,-8052082221177176147
,5391570784,4281957659733821687
,7347131345,-5461634133676906549
melyzaa_012,7385287165,-2515039420748741383
,8333365351,7238220462864477140
,6004361204,-4869242009994029024
Feruza992860826,5612591084,7728705319961019458
,8174466155,-3716325336782327209
,8492664906,-3357379804108961545
Abdukayumovaaaa,5855657224,-1165776626773962281
,7069299313,-7037674885946254020
,6295482379,-3775732959027157225
,1670468036,-2012339206282219748
,5584033952,6663995284026385123
munojatart,1869302472,5637060314836603389
,6350749629,-2976144411582132925
,6530142322,-7323820360916988358
durdona_01_06,6965140907,5095036284262997716
,8303659084,4718317304467024882
MUHAMMADZIYO060125,8151477838,-8375692909237229059
,8055154387,8121801963393008016
,5393610221,-1225445302593703268
,6756868607,3395076792254439646
,7907414907,-1543408582319498352
,7905848837,-5681372490765916249
,7445211388,925246766991938262
shokhjahon_12_09,7711385993,-3582262973039063415
Rasm_0003,1480354876,661415775309453405
,6082972279,1373233540995865340
,7193332830,-1914900970601973778
,7528089273,-8392011724405523404
,8059667415,-303804849595458152
,8504084083,5091455723884509202
,310511491,-3978986020114558471
zuxra09789,732587375,8501601292264401286
Narciss45,376278507,249936330808310694
abdusattorov_859,6719933492,-8753727279795487448
,8244731354,-2721258021989370573
,2105890777,336403053056110104
,5451512402,-2000681696579864923
,5904974006,8719443405612951866
,7765537766,1578020471031331553
,1679181864,-3105724461943476635
madinaahiskali,586304431,-8227867382172547298
,6161781178,4368706658107775578
DilTemMuhDos,1942478476,5246552018935502448
,6270349819,-6627416483540355582
,7878082971,-3832517077895889120
yasmina_19_12,695175028,3091025330534407994
muhammado555,6487144541,-6432169513594814418
,8211615558,5221691037642681048
,1063785058,-4772860319868631830
,8220118441,-6247509299002393957
,1276829400,2905792821107723271
Yasmina13_08_2025,6578997706,5699656476307635632
,8140736880,-2048615430098401692
,7190423597,-6060031409426157585
OqilaXasanovna95,6050153061,-4658417036067926519
sattorqulovahilola03,6685554601,2425544752263750635
,7329777522,-2733176603155829836
,545157445,3493375711898902715
,785454554,-6625658271384770605
fsdfsgfjhf,1455439511,-4683749515429964253
,6007191599,-7810775016360324178
,1216866703,-7950108083769829693
,5442342848,9190755172295911264
,8509580352,-4340223993222698866
Sarvinoz_2023_Muhammadsaloh_2025,7865975200,3151564550251650515
MuhammadZiyo3101,5982575832,-4726196578097614643
,7593215150,5724186797452812793
,7716490814,-3850493810541536401
,8344050711,846363142764547240
,7734424483,5128718932388666237
,8276134688,-6092229544103495652
,742792122,345017513660647589
,1681732962,8331739282547082649
,6594211488,-7235860101285727975
,7479259855,-7353682202983946092
Mqds2102,6656922728,376758538386147747
,7621963858,-265201294322079047
,8471947534,-8844487607218004213
,8536877621,3046445142667027123
Awdina,5093165724,-159257268097189692
,6291741754,5108133038099741813
,6668360911,-8018324817881587502
,7113009868,3002870073053930178
,6714851935,-8511186904175043694
,5636712937,8833453795561368606
,6400040261,4209311664712178108
,5810823275,6709243114413706573
,6849849955,-5942951528584434936
,1385660604,4817621563604170650
,5551153122,484007714945236054
hpeeksj,1402735591,4389356417669839625
,5605961234,-1735456624265252696
,5807439015,-7299138899002405100
,7574660471,-8105771561005028768
,7711666765,5420084516267563884
Rafoat1967,373528845,1909741781392496868
,517388026,8429441030257708812
,1062956187,4337274202173750260
,1376494054,-2086598552370617024
,1635115080,-8590765722841180422
,5055056922,8407573895788758260
,5285777050,-2051187843577921082
BVB_RB,7018973465,-6355968011829409018
,7194493407,6566980922201283524
,6790231240,-2527948314028468831
,7876265269,-6033279428916789908
Shaxnoza17011991,6478875539,2999366753419080169
gxzu_01,8377152459,160735646316634543
,6380298443,-5086025850456348906
Dilorommuqiyeva,960796658,-4593260083933058975
,1828151764,7470995961136413699
,6287879298,1024806972168969729
RanoParmanqulova,7458560811,-8509511014684860974
,6777697542,8778066112178818125
,7264019326,-1015264130762627429
,172203399,1650828460205083752
,547206807,1101527968253677786
Hilola0724,886013374,-6190597509906389395
,1149719271,6145797933004876370
,5112778237,-932913624665606059
,5942564335,1620743032617465902
,5957428582,-7560674497342731951
,6517919187,6233806793825341631
Booooooy_12,6627727247,7247709869334390056
,6666276326,4955612015064118651
,7540834010,7315958069703734455
,7595797743,6430338971397369720
,7701511775,-4683044891891971816
,7931504319,2934998485786381463
,8002190046,7203905374084920313
,8119072607,-7782850506485549873
Dilyaxon19,8333266706,-5333441664661722598
muqaddas_fayzullayeva,6867082743,-4435070211084126812
,7139668462,-6092930020772028485
,7739315151,-1318424690940921035
,5079247114,6186279547976109651
,6247118216,3800232286761648847
shohjahonorg,6746018068,-1827742224590213209
nargiza9474,6944237867,-2429875576544536955
,7562913203,6571032586303264396
,7585493171,7370247150958419764
,8124754991,7201043112793081771
,8131691789,-4801561275263840128
,773534561,-7096296926860465210
Oybek_2010_225000,5899027067,-1465453071311304671
,6200213384,4358936076509695618
,7195808034,-768107886724526280
,6448237487,-5725540995147134436
,7063608988,7403360104568872502
yusupovaxurshida,6247340578,3029136633334514028
,1609650754,-5400277270748622755
,5431325273,6175836902290872228
,7113600385,6380191925061999356
,8065080054,5976993611798026519
,706563759,3627870587667543372
,1079056238,1869472932038045435
,2121999937,2894979500791802298
NargizaRaxmonova_77,7875962020,-7512856770215749269
,8502776818,-8644024641192403326
Oilali_8892,5811330200,-5062221039434643878
,6101609676,5914407791220277041
nuraliyeva19,944942682,-5033455443645325236
,7384958581,-4731369469651807757
,8430036566,7109400863364313732
,8202071110,1039789954724713146
SANSIROMILAN,226684026,-8166807370191153023
,355854257,-3402269673625566568
SSMustafoYusuf,1324690112,1787029737493041070
,5887361004,2553981285798515001
Kamronbek7373,1435812979,-2405860229728809786
,7259352544,2292277791247991909
,8366000944,4609692886214937855
,1223474400,2987998572011426651
,8282836426,-1004264211396456399
zoyirqilichev,1292578746,9177383489434172671
,2025658315,397819104647777795
,2106291227,2014972525542911122
,5072911878,-2740227227133559224
,1892585452,-3495374138835112406
,2014484735,-1623777905043810808
,7214127983,8428096959332375087
,7411418546,-8062303627914146175
,7873025696,-3023727186002243002
bahora4419,8132243682,-7164213067436772361
,1099341562,-1796975697934415114
zarifaxorozova,1218053703,6142966743868587714
yaxshilikova_2013,6735376672,-2749315848681082228
,418480166,-1418832288763416753
e_ziliw,7313312896,9091677066377948632
,7603192099,1705163206357579375
,6987628783,2426931011514233228
,7454507345,-6740076951240477373
,8038435512,1589214242397760213
,8098183821,4307089265723820854
AzimbekAsilbek,7513051675,3128274840659120390
,7886923118,-2162835822887878415
,5460123014,6603780519301631329
,7322893977,2121350521298141521
,1048181907,-2613107692466148901
,5453275350,-1653085580863397546
,1029134727,9192991903076079727
MadinaKhamdamovna,7802908158,-8216809676178927271
Diyora12,7024028650,-6733647537752411055
MuXaAhZa,5229379382,-440320641310021803
,6283643386,-1949598593478744086
Yusufim27,6580190465,3037853229224430504
,6758542611,-6525480356720549242
,7578811495,-1090556594920795568
,6950539759,-1946118821579002089
,5145478219,768734507830022037
,5658015174,-5138473127798895460
,8596966447,1677936545097474656
,8104904726,3089649901053664658
,5124390118,7318603226494289641
,6960755397,-5569584753535883265
,7326660299,-2682723629226118054
,8315900168,3181889983782052508
,8002819682,-496263379104337619
,5914629495,-347582426030096194
Nigora_sharipova9,778871538,-873424341293277141
,5382325029,5738543654594566716
medboni,5724756155,667512158097878866
,6741867426,-5085718354498878239
Sallaydinov_15,7601253709,-743570578599752558
,7624250937,3400498976863538333
Jorayeva1972,7215210595,-2950921981106149865
Yulduz070993,798508104,2465168142087700776
,5939051083,-4781924495278911597
,6418720116,1783796451642790797
Sss_0699,6899736447,-584306861444679484
soliham_23_31,7719489715,4698960094086197029
Oxunjon_1993,1796024525,-5258867859385132367
,6555118864,153796177765869112
,8301715139,-7685212686426262002
Matluba_Shamshiyeva,1248958797,3830026586891660929
,6786600092,-5660050653742006461
Rustamova_Mb,6667435582,7725517671573834711
,7777908075,-6649884230752793627
,8241530343,501661452689998323
,7831215017,-2335957157845326146
,1006228457,-212397053192448237
,2112759984,-5162609373367607449
,7257009813,7835914170238724487
,8184152114,-499594240952456799
,8271211705,956638849722537032
,8179265576,-222579611401782528
UmidaAFRUZA,6140722371,-904886551827535977
,8081114543,-7819036972333538413
,7548670331,-4522519347130578259
,7817789731,5301938420599170627
Shaybekovna,1125842423,1210923604420296596
Kenjayeva0797,6420642607,-7358473529251986819
,7063567395,-6942219050881700072
,7128534809,1703772498035602293
,1573384605,-322177120729327713
,1663781572,-7363463837980294045
,7290118037,3424060084032900523
,7753170021,7034339961671300910
BOIBAZM_1986_1990_2013_2016_2022,573791883,-4948432480381900572
,7296570590,8714201158621605735
,1118296231,-3308198472111298119
,5028903073,4488449420475729453
,7454978098,-5686415613657288605
Aziza_shuxratovna,1312945755,4971784515363389131
Bahtliman8949,8030635151,2420827972741407720
,7167324873,3909701714952419831
,7620550843,535444137091979681
Kabul0vna_29,5334289326,-1434188781324069987
Dinora_Shuhratjonovna,5129903826,-4368570919805852734
Chemistry0999,6114897656,-8367449485549893628
,7049481553,2114423926106096559
mjKLXG,8372493819,296967137600552606
,1215252595,4099973935001427390
,8583317267,-3380645538396330297
,8032618116,-37370669767780263
,1992578614,-5434408999937028200
,7569736011,6514450616532713185
sharofovna_97,942180721,-979701896027760544
,1092782553,-8424189930269571170
,2127145226,2618346210138364824
asqarbekovna_m,5589692442,5676172061257408899
,8597505691,6564630266200858687
,5627458426,5195334897282463635
,1575851382,-4703351596706080170
,5620325266,-7260719538085490813
,7744531852,-3865303871778291856
,8034475835,8108088911713027235
Jannatim0404,1864835241,-2948636997247202927
,659849318,-4812491237139401443
,1154393519,-6740248060418486175
,1772261872,4703430735600085254
,5422431340,-5899540836911122755
,5466728221,8488567614611224192
,7054575328,-587924647133547079
Hasanzuhra0,6484409485,3291485903576218038
,6610465510,1651273120042681974
,8004434598,7012394206108314483
,8057491638,-2421794731358756405
,5837994405,-7405506660219994311
,6123233337,200914945886309399
,6891103447,-2700085569055409399
,6163262848,8687840487125607565
,6535728449,-8225269198074860938
,7041418951,8407161296005708310
,7253704790,8686586783741246916
jabborova_oydin,1974044964,-7276038509241487810
Maftuna_19_98,6244760779,7939403701818913300
,6741782974,-4464064068660425977
,8550681583,-7985086135040687606
,7916576594,-2259063443220165572
Baxtiyor2_0_0_9,1396273419,-641907923596819540
,8037219120,-4516966968976686938
Marjona_1010,2042358291,8593727371022476514
,791020350,4857151568391884765
,8436924850,6650064752828294048
,992021997,-2867432580251277163
,7186043654,7055836097070723584
Madinabonu2016,7972026702,-4131790833044738470
,1612745883,-4630508274399345107
,6393137072,5911716387094652220
Xafiza91,5926216729,-4362625763236762223
,2036799373,5321601331031986492
Berdiyeva_z,2107240994,-1626982162312478062
,6357198992,5828916722025638571
,8360046321,7119510330983248538
shmuminova1310,1176075167,-4612125767140891071
,6730353415,2937427422483000881
nuriyamsadiyam,7762988416,6317513799735960347
,7764973555,3707814633418354895
Yulduz199393,5714621350,5383880105898588424
,7965146803,6128716872448530259
,7357954154,2580916017889266326
,6509926237,-4227838155773137818
NARGIZA1278,7718348802,-1962056370620502575
Euphoria_gm,6815857612,4820744455714693155
,8187115612,1087425278156211242
,1489972223,9026399947671029354
Iroda19942312,5626073266,-3349063056252317030
,5984285011,-8270475171826399655
,7631237038,-7360087462370708013
,8293786216,550360104055387818
,8483352971,-5905493629126728978
,8594641501,1509905220251228792
Imronbek_Bilolbek,7805866729,2483796434180843774
,1429749029,506223458181934583
,7767867986,668183153512324708
,8575723387,-7297642349337306002
,2058294510,-4162926679857600601
,7320345795,4153934336472511738
,5990414612,3355649597523094777
,7464207408,3462236444733909556
UmarxonMuhammadyusuf,997214514,985021619104407532
zilol_87,1289935953,1923033634742852447
,5012883190,5209116204730404720
,5326288378,5292939299786292659
,7608916304,-835510890743089236
sanobar95,5768605725,-7738027160434735682
AbduSamatovX,6165502352,-3223813938943993214
,8474348143,-4904610364727073339
,7906115271,-8872425146488655595
,5625217413,-8059240298208851652
,6500262006,1226228146358303668
,7391323118,-3263787604604698250
,8330271755,-191898625223460398
,505581775,-7082544414320603901
Ozoda19883,1371272955,-8424565047657846845
,1684099664,5776166544678782410
Akramovna_nodira,5104659109,1238758040329039765
,6888773477,-883948753918205208
,7022794926,-8244984709656124053
,7571940944,-8832976444677827636
,5573767390,-3375912340043339243
,7643902593,-6834205539484747592
,8117944918,2739041476146688537
,6899817444,-301264566858222311
Kris_1389,221456173,4625863151634149580
,8365500559,-4459453492944795186
RustamovnaB,1205181465,171507613706365015
,1313732031,-2999535708494660578
,1392682364,8273968252764919802
,1395466026,-6273249840314205274
Umiiishka,6693694927,-2985299938373870
,7356770077,5912736975875301351
lyuuba_82,7536158972,-2477378180288140348
,7545880042,7455082588613368745
,8394517122,6482091778489949
,7320309163,-184827412586738321
ZMadina08,7227583318,-3621619240021584280
,6873525573,3233925554007737712
mokhira_djurayeva,8382424647,-5450928864409783608
,1045509816,-2167805097407474451
Sevaraxon_bronza,1744956347,-7772761723189986233
Inatova_M,6963444400,-7965940680042439553
,8367193263,8189475643531272690
,8257949008,-7276164091283995818
,751045998,-7608266075958730468
,7350568762,-3203621495527143739
asummas,7418406787,-6639623681347574032
koxinu_r,5063132750,-5372843465091702262
Gulhah,5574448289,-3334303801737403483
,6103820400,4830009937777949950
,6966248064,-7633010109153129710
,7361688270,-2087174799505359059
,8457862384,797914547269381868
sakina_127,8519033341,-6200486285129097045
,1826785059,2525645740159424918
,8034449608,9117049231719150104
,7708891145,2251274865018647136
,7747908956,-8353605803002671170
,1021563885,-8034740983976940856
Nasiba377,6544281672,-2304717649106108763
Ruslanbek18,6825717393,-1085115451146508044
,7423460323,2225255482320584889
zoirovna1402,7999499591,1235964050212097770
Sh96S_01,8095855525,-4247598166140891626
,8356244026,-5774705935765472210
imronbek19zubayr24,6465076701,2449667111894841264
,756551675,-1933382490686494157
M94M99B21A23,7556457886,-4168141534276987295
Oqila_Alisherovna,5033741161,-3535324764751375466
,6261313039,-3047458731914008974
,6300086267,-7226020166497007728
Normurodova0303,6444505020,-9111123940322291951
,8487029965,-4004960901343092166
,6062209406,1963194230897042468
,1852497249,517190925130408054
,1886985882,6326674991024050312
Normatova_02N,6067651731,5178898148974463776
sarvinozkhasanova,483188891,8090591994222495121
,1309776686,3083540848033486237
,5271783543,2011333745424596726
,8033042013,857576843128881303
,8411684890,-1886411515177639399
,617765475,3162151984844318952
,1944693480,1944495829448898568
,7246080420,-5863380312694589774
,8524877146,4479550561076572482
,8559832274,-2249523178103129560
,1426936195,4855417107435264883
,8412125415,7238873523191319282
,6320985466,-3418974946991010655
,8558674235,-1478980879765114801
Ozodabolibekova,465658468,893641543545606707
prosta_futbolll,7856187116,7130699156136853862
,1673774728,4891736179955472493
,629480925,2129411907901010280
,6027103463,-8970970951890296868
,693910323,-8793478458425268846
imirzatoyirova,1879994265,-4710987864542136415
,5217115986,5278507273838731997
Odina_65,5907300387,-5571598350709026577
,6288933750,7213911955454236949
Zoirjon_Brawl67,7067692904,7069201136332903865
,1485866009,-7323543944692473823
,630548426,-770406702985252661
,5774415662,-3183662769912282070
Narzullo_2017,6772778794,-7076682084869338111
,5253875598,4052639801927139841
,5219807981,-3688743375477225735
,7206879929,-4688822695066778453
Maftuna1285,8475013611,5089813102814147386
,7528208674,-1482752984250038911
,1996048095,5006487433212968539
,5030723101,-4647941285271158884
,8069463934,2644193600807585239
,8048907501,6503612945613006589
,1039733971,7230560501379426974
,1868513718,1169317627200519575
,6630366998,4501243801627149515
,7908749854,-6797359023521030089
,424516582,6901336490361930777
,8188901027,4952553402939433518
,8242269619,-6475149584986894395
,535515274,-4533357457963169654
,8273263398,-4841449967367961047
,5381392891,340369295198005333
,8439286134,3608508183858802206
Dilafruz0525,842430019,-4668304528890284600
,5940949152,4618820333149095215
Djannati02,7785669704,8391233815473733073
,5453321745,644522614174452175
,5573088534,-801444550205672800
,8240222934,-3361081208729398309
,6689959641,8439633440376941202
,7432282749,-6241062816865386165
,6907934719,-3775327728403459905
,5746150358,-2074065276787565233
,6626877552,6181407286994811916
Ohunjon017,8157071290,-764696488102050871
,5990066337,-5116709141993658810
,6691276057,-6938909296863536244
,7661646548,5224677354781068271
Abduazizim,993347062,7498629089977992729
,1335309180,3031325152545048495
DilafruzAhmedova,5690021455,-3492458693210282632
,5952983031,3623361256365191205
,7629595333,2919867638330456036
,8371555755,-4559716926862251522
,2049424186,4398197199669963893
,5769362380,-701271968588887590
,7595689256,1862905558941030500
